,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,WeekendTomorrow,naive_prediction,conditions,is_picnic,is_work,prob_cals,picnic_roll,rand_roll,medium_roll,block_picnic_due_to_last
225,1997-08-16,8,6,0,35,35.0,0.0,0.0,7.16,0,0,1,1,1,good,False,True,0.0,False,False,False,False
226,1997-08-17,8,7,0,33,33.0,0.0,0.0,3.96,0,0,0,1,1,good,False,False,0.0,False,False,False,False
227,1997-08-18,8,1,0,36,35.0,0.0,0.3,5.1,0,0,1,0,1,good,True,False,0.0,True,False,False,False
228,1997-08-19,8,2,0,36,7.0,0.21,0.1,9.46,0,0,1,0,1,good,False,True,0.0,False,False,False,False
229,1997-08-20,8,3,0,7,31.0,0.06,0.1,3.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
230,1997-08-21,8,4,0,30,33.0,0.06,0.0,7.86,0,0,1,0,1,good,False,True,0.0,False,False,False,False
231,1997-08-22,8,5,0,34,19.0,0.01,0.0,3.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
232,1997-08-23,8,6,0,19,33.0,0.01,0.3,4.0,0,0,1,1,1,good,False,True,0.0,False,False,False,False
233,1997-08-24,8,7,0,32,15.0,0.31,0.0,19.93,0,0,0,1,1,good,False,False,0.0,False,False,False,True
234,1997-08-25,8,1,0,15,31.0,0.0,0.3,2.8,0,0,0,0,1,good,False,False,0.0,False,False,False,True
235,1997-08-26,8,2,0,32,32.0,0.29,0.0,7.13,0,0,1,0,1,good,False,True,0.0,False,False,False,False
236,1997-08-27,8,3,0,34,28.0,0.0,0.3,8.3,0,0,1,0,1,good,False,True,0.0,False,False,False,False
237,1997-08-28,8,4,0,29,38.0,0.31,0.0,13.96,0,0,1,0,1,good,False,True,0.0,False,False,False,False
238,1997-08-29,8,5,0,36,42.0,0.0,0.0,8.8,0,1,1,0,0,good,False,True,0.0,False,False,False,False
239,1997-08-30,8,6,0,39,30.0,0.0,0.0,8.3,0,0,1,1,1,good,False,True,0.5,False,False,False,False
240,1997-08-31,8,7,1,31,30.0,0.01,0.0,9.53,0,0,1,1,1,good,True,False,0.0,True,False,False,False
241,1997-09-01,9,1,0,32,31.0,0.0,0.0,9.13,0,0,0,0,1,good,False,False,0.0,False,False,False,False
242,1997-09-02,9,2,0,31,81.0,0.01,0.1,7.83,0,0,1,0,0,good,False,True,0.0,False,False,False,False
243,1997-09-03,9,3,0,77,34.0,0.05,0.0,5.9,0,0,0,0,1,good,False,True,0.0,False,False,False,False
244,1997-09-04,9,4,0,36,49.0,0.0,0.0,7.36,0,0,1,0,0,good,False,True,0.0,False,False,False,False
245,1997-09-05,9,5,0,45,54.0,0.0,0.5,1.13,0,0,1,0,0,good,False,True,0.5,False,False,True,False
246,1997-09-06,9,6,0,53,53.0,0.55,0.0,3.86,0,0,1,1,0,good,False,True,0.8,False,False,False,False
247,1997-09-07,9,7,0,49,42.0,0.0,0.0,2.3,0,0,0,1,0,good,False,False,0.5,False,False,False,True
248,1997-09-08,9,1,0,45,17.0,0.0,0.0,2.53,0,0,0,0,1,good,False,False,0.5,False,False,True,True
249,1997-09-09,9,2,0,18,18.0,0.0,0.0,6.16,0,0,1,0,1,good,False,True,0.0,False,False,False,False
250,1997-09-10,9,3,0,18,22.0,0.0,0.0,8.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
251,1997-09-11,9,4,0,22,23.0,0.0,0.0,10.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
252,1997-09-12,9,5,0,24,17.0,0.0,0.0,3.26,0,0,1,0,1,good,False,True,0.0,False,False,False,False
253,1997-09-13,9,6,0,18,35.0,0.0,0.0,7.2,0,1,1,1,1,good,False,True,0.0,False,False,False,False
254,1997-09-14,9,7,0,34,43.0,0.0,0.0,3.93,0,0,1,1,0,good,True,False,0.0,True,False,False,False
255,1997-09-15,9,1,0,40,37.0,0.0,0.0,3.6,0,0,0,0,1,good,False,False,0.5,False,False,True,False
256,1997-09-16,9,2,0,37,35.0,0.0,0.0,5.66,0,0,1,0,1,good,False,True,0.0,False,False,False,False
257,1997-09-17,9,3,0,34,39.0,0.0,0.0,4.23,0,0,1,0,0,good,False,True,0.0,False,False,False,False
258,1997-09-18,9,4,0,36,36.0,0.0,0.0,2.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
259,1997-09-19,9,5,0,40,39.0,0.0,0.0,3.53,0,0,1,0,0,good,False,True,0.5,False,False,True,False
260,1997-09-20,9,6,0,39,39.0,0.0,0.0,3.73,0,0,1,1,0,good,False,True,0.5,False,False,False,False
261,1997-09-21,9,7,0,37,40.0,0.0,0.0,0.5,0,0,0,1,0,good,False,False,0.0,False,False,False,True
262,1997-09-22,9,1,0,41,37.0,0.0,0.0,5.76,0,0,0,0,1,good,False,False,0.5,False,False,True,True
263,1997-09-23,9,2,0,34,44.0,0.0,0.2,4.73,0,0,1,0,0,good,False,True,0.0,False,False,False,False
264,1997-09-24,9,3,0,46,44.0,0.22,0.2,8.0,0,0,1,0,0,good,False,True,0.5,False,False,True,False
265,1997-09-25,9,4,0,47,47.0,0.2,0.0,4.1,0,0,1,0,0,good,False,True,0.5,False,False,True,False
266,1997-09-26,9,5,0,48,50.0,0.02,0.0,9.56,0,0,1,0,0,good,False,True,0.5,False,False,False,False
267,1997-09-27,9,6,0,47,36.0,1.54,0.0,13.2,0,0,1,1,1,good,False,True,0.0,False,False,False,False
268,1997-09-28,9,7,0,38,51.0,0.0,0.0,4.63,0,0,1,1,0,good,True,False,0.0,True,False,False,False
269,1997-09-29,9,1,0,48,45.0,0.01,3.2,7.73,0,0,0,0,0,good,False,False,0.5,False,False,True,False
270,1997-09-30,9,2,0,47,33.0,1.81,0.0,13.03,0,1,1,0,1,good,False,True,0.0,False,False,False,False
271,1997-10-01,10,3,0,35,47.0,0.0,0.0,4.23,0,0,1,0,0,good,False,True,0.0,False,False,False,False
272,1997-10-02,10,4,0,44,44.0,0.0,0.0,4.9,0,0,1,0,0,good,False,True,0.5,False,False,False,False
273,1997-10-03,10,5,0,46,43.0,0.0,0.7,6.73,0,0,1,0,0,good,False,True,0.5,False,False,True,False
274,1997-10-04,10,6,0,47,40.0,0.57,0.0,3.16,0,0,1,1,0,good,False,True,0.8,False,False,True,False
275,1997-10-05,10,7,0,37,41.0,0.0,0.0,5.0,0,0,0,1,0,good,False,False,0.0,False,False,False,True
276,1997-10-06,10,1,0,44,50.0,0.0,0.3,5.93,0,0,0,0,0,good,False,False,0.5,False,False,True,True
277,1997-10-07,10,2,0,49,54.0,0.23,0.1,13.9,0,0,1,0,0,good,False,True,0.5,False,False,True,False
278,1997-10-08,10,3,0,50,32.0,0.09,0.0,9.56,0,0,1,0,1,good,False,True,0.5,False,False,False,False
279,1997-10-09,10,4,0,34,40.0,0.0,0.0,5.1,0,0,1,0,0,good,False,True,0.0,False,False,False,False
280,1997-10-10,10,5,0,37,39.0,0.04,0.0,6.4,0,0,1,0,0,good,False,True,0.0,False,False,False,False
281,1997-10-11,10,6,0,42,51.0,0.0,1.3,4.93,0,0,1,1,0,good,False,True,0.5,False,False,False,False
282,1997-10-12,10,7,1,47,48.0,1.04,0.8,6.2,0,0,0,1,0,good,False,False,0.0,False,False,False,False
283,1997-10-13,10,1,0,47,45.0,1.29,0.0,8.46,0,0,0,0,0,good,False,False,0.0,False,False,False,False
284,1997-10-14,10,2,0,45,40.0,0.0,0.0,6.26,0,0,1,0,0,good,False,True,0.5,False,False,False,False
285,1997-10-15,10,3,0,40,14.0,0.0,0.0,8.06,0,1,1,0,1,good,False,True,0.5,False,False,True,False
286,1997-10-16,10,4,0,15,40.0,0.0,0.0,1.6,0,0,1,0,0,good,False,True,0.0,False,False,False,False
287,1997-10-17,10,5,0,41,30.0,0.0,0.0,9.33,0,0,1,0,1,good,False,True,0.5,False,False,True,False
288,1997-10-18,10,6,0,31,37.0,0.03,0.0,6.5,0,0,1,1,1,good,False,True,0.0,False,False,False,False
289,1997-10-19,10,7,0,39,45.0,0.0,0.0,3.6,0,0,0,1,0,good,False,False,0.5,False,False,False,False
290,1997-10-20,10,1,0,45,42.0,0.0,0.0,4.7,0,0,0,0,0,good,False,False,0.5,False,False,True,False
291,1997-10-21,10,2,0,41,42.0,0.0,0.0,3.6,0,0,1,0,0,good,False,True,0.5,False,False,True,False
292,1997-10-22,10,3,0,41,42.0,0.0,0.0,9.33,0,0,1,0,0,good,False,True,0.5,False,False,False,False
293,1997-10-23,10,4,0,41,41.0,0.0,0.0,4.26,0,0,1,0,0,good,False,True,0.5,False,False,False,False
294,1997-10-24,10,5,0,41,9.0,0.0,0.1,4.83,0,0,1,0,1,good,False,True,0.5,False,False,True,False
295,1997-10-25,10,6,0,10,12.0,0.07,0.1,6.2,0,0,1,1,1,good,False,True,0.0,False,False,False,False
296,1997-10-26,10,7,0,12,28.0,0.07,0.0,7.2,0,0,0,1,0,good,False,False,0.0,False,False,False,False
297,1997-10-27,10,1,0,26,31.0,0.02,0.0,0.5,0,0,1,0,0,good,True,False,0.0,True,False,False,False
298,1997-10-28,10,2,0,34,37.0,0.0,0.0,2.53,0,0,1,0,1,good,False,True,0.0,False,False,False,False
299,1997-10-29,10,3,0,35,12.0,0.02,0.1,4.96,0,0,1,0,1,good,False,True,0.0,False,False,False,False
300,1997-10-30,10,4,0,12,14.0,0.09,0.2,5.2,0,1,1,0,1,good,False,True,0.0,False,False,False,False
301,1997-10-31,10,5,0,16,35.0,0.26,0.0,3.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
302,1997-11-01,11,6,0,33,37.0,0.0,0.0,7.6,0,0,1,1,1,good,False,True,0.0,False,False,False,False
303,1997-11-02,11,7,0,37,34.0,0.0,0.0,7.23,0,0,0,1,0,good,False,False,0.0,False,False,False,True
304,1997-11-03,11,1,0,32,35.0,0.0,0.0,5.26,0,0,0,0,0,good,False,False,0.0,False,False,False,True
305,1997-11-04,11,2,0,36,22.0,0.0,0.0,6.23,0,0,1,0,1,good,False,True,0.0,False,False,False,False
306,1997-11-05,11,3,0,23,27.0,0.0,0.0,9.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
307,1997-11-06,11,4,0,25,23.0,0.0,0.0,8.16,0,0,1,0,1,good,False,True,0.0,False,False,False,False
308,1997-11-07,11,5,0,24,28.0,0.0,0.0,5.6,0,0,1,0,1,good,False,True,0.0,False,False,False,False
309,1997-11-08,11,6,0,26,21.0,0.0,0.0,10.96,0,0,1,1,1,good,False,True,0.0,False,False,False,False
310,1997-11-09,11,7,0,21,21.0,0.0,0.0,16.13,0,0,0,1,0,good,False,False,0.0,False,False,False,False
311,1997-11-10,11,1,1,23,12.0,0.0,0.0,8.33,0,0,0,0,0,good,False,False,0.0,False,False,False,False
312,1997-11-11,11,2,0,11,3.0,0.0,0.0,0.43,0,0,0,0,1,good,False,False,0.0,False,False,False,False
313,1997-11-12,11,3,0,3,20.0,0.0,0.0,1.9,0,0,1,0,1,good,False,True,0.0,False,False,False,False
314,1997-11-13,11,4,0,22,46.0,0.0,0.4,0.8,0,0,1,0,0,good,False,True,0.0,False,False,False,False
315,1997-11-14,11,5,0,44,44.0,0.52,0.5,6.55,0,1,1,0,0,good,False,True,0.8,False,False,True,False
316,1997-11-15,11,6,0,43,51.0,0.43,0.1,8.34,0,0,1,1,0,good,False,True,0.8,False,False,True,False
317,1997-11-16,11,7,0,49,47.0,0.13,0.1,6.58,0,0,0,1,0,good,False,False,0.5,False,False,False,False
318,1997-11-17,11,1,0,47,27.0,0.11,0.0,7.55,0,0,0,0,0,good,False,False,0.5,False,False,False,False
319,1997-11-18,11,2,0,28,35.0,0.0,0.4,4.02,0,0,1,0,1,good,False,True,0.0,False,False,False,False
320,1997-11-19,11,3,0,36,28.0,0.48,0.0,5.42,0,0,1,0,1,good,False,True,0.0,False,False,False,False
321,1997-11-20,11,4,0,28,6.0,0.03,0.0,18.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
322,1997-11-21,11,5,0,6,31.0,0.0,0.0,3.98,0,0,1,0,1,good,False,True,0.0,False,False,False,False
323,1997-11-22,11,6,0,32,37.0,2.35,1.4,14.3,0,0,1,1,1,good,False,True,0.0,False,False,False,False
324,1997-11-23,11,7,0,35,14.0,0.81,0.0,5.88,0,0,0,1,0,good,False,False,0.0,False,False,False,False
325,1997-11-24,11,1,0,13,2.0,0.0,0.0,18.5,0,0,0,0,0,good,False,False,0.0,False,False,False,False
326,1997-11-25,11,2,0,2,0.0,0.0,0.0,1.58,0,0,1,0,1,good,False,True,0.0,False,False,False,False
327,1997-11-26,11,3,1,0,35.0,0.0,0.0,1.35,0,0,1,0,1,good,False,True,0.0,False,False,False,False
328,1997-11-27,11,4,0,37,36.0,1.75,0.0,9.45,0,0,0,0,1,good,False,False,0.0,False,False,False,False
329,1997-11-28,11,5,0,37,29.0,0.0,0.4,14.15,0,0,1,0,1,good,False,True,0.0,False,False,False,False
330,1997-11-29,11,6,0,27,28.0,0.33,0.0,1.81,0,1,1,1,1,good,False,True,0.0,False,False,False,False
331,1997-11-30,11,7,0,30,31.0,0.03,0.8,13.51,0,0,0,1,0,good,False,False,0.0,False,False,False,False
332,1997-12-01,12,1,0,34,37.0,1.33,0.0,5.17,0,0,0,0,0,good,False,False,0.0,False,False,False,False
333,1997-12-02,12,2,0,35,40.0,0.04,2.1,14.55,0,0,1,0,0,good,False,True,0.0,False,False,False,False
334,1997-12-03,12,3,0,37,23.0,2.66,0.0,16.28,0,0,1,0,1,good,False,True,0.0,False,False,False,False
335,1997-12-04,12,4,0,23,15.0,0.03,0.0,18.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
336,1997-12-05,12,5,0,14,29.0,0.0,0.1,1.72,0,0,1,0,1,good,False,True,0.0,False,False,False,False
337,1997-12-06,12,6,0,29,-13.0,0.09,0.0,16.57,0,0,1,1,1,good,False,True,0.0,False,False,False,False
338,1997-12-07,12,7,0,-13,26.0,0.0,0.0,0.32,0,0,0,1,0,good,False,False,0.0,False,False,False,False
339,1997-12-08,12,1,0,27,65.0,0.0,0.0,8.87,0,0,0,0,0,good,False,False,0.0,False,False,False,False
340,1997-12-09,12,2,0,60,61.0,0.0,0.0,2.34,0,0,0,0,0,good,False,True,0.0,False,False,False,False
341,1997-12-10,12,3,0,60,59.0,0.0,0.0,0.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
342,1997-12-11,12,4,0,60,41.0,0.0,0.2,14.0,0,0,0,0,0,good,False,True,0.0,False,False,False,False
343,1997-12-12,12,5,0,39,36.0,0.13,0.1,6.31,0,0,1,0,1,good,False,True,0.5,False,False,False,False
344,1997-12-13,12,6,0,33,33.0,0.12,0.7,18.64,0,0,1,1,1,good,False,True,0.0,False,False,False,False
345,1997-12-14,12,7,0,32,25.0,0.77,0.0,18.52,0,1,0,1,0,good,False,False,0.0,False,False,False,False
346,1997-12-15,12,1,0,24,9.0,0.0,0.0,5.15,0,0,0,0,0,good,False,False,0.0,False,False,False,False
347,1997-12-16,12,2,0,9,8.0,0.0,0.0,4.65,0,0,1,0,1,good,False,True,0.0,False,False,False,False
348,1997-12-17,12,3,0,8,35.0,0.05,1.1,12.25,0,0,1,0,1,good,False,True,0.0,False,False,False,False
349,1997-12-18,12,4,0,33,44.0,1.26,1.4,2.42,0,0,1,0,1,good,False,True,0.0,False,False,False,False
350,1997-12-19,12,5,0,41,42.0,1.16,0.6,4.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
351,1997-12-20,12,6,0,42,54.0,0.61,1.2,5.17,0,0,1,1,0,good,False,True,0.8,False,False,False,False
352,1997-12-21,12,7,0,52,46.0,1.13,1.6,3.64,0,0,0,1,0,good,False,False,0.0,False,False,False,False
353,1997-12-22,12,1,0,48,36.0,1.53,0.0,4.98,0,0,0,0,0,good,False,False,0.0,False,False,False,False
354,1997-12-23,12,2,0,35,40.0,0.12,0.3,3.81,0,0,1,0,0,good,False,True,0.0,False,False,False,False
355,1997-12-24,12,3,1,38,37.0,0.37,0.6,7.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
356,1997-12-25,12,4,0,34,40.0,0.79,0.4,7.78,0,0,0,0,0,good,False,False,0.0,False,False,False,False
357,1997-12-26,12,5,0,40,56.0,1.63,0.6,0.0,0,0,1,0,0,good,False,True,0.0,False,False,False,False
358,1997-12-27,12,6,0,51,39.0,0.69,0.1,1.75,0,0,1,1,0,good,False,True,0.8,False,False,True,False
359,1997-12-28,12,7,0,36,42.0,0.16,0.0,5.4,0,0,0,1,0,good,False,False,0.0,False,False,False,False
360,1997-12-29,12,1,0,43,52.0,0.0,3.6,3.8,0,1,0,0,0,good,False,False,0.5,False,False,True,False
361,1997-12-30,12,2,0,49,50.0,1.83,1.0,2.94,0,0,1,0,1,good,False,True,0.0,False,False,False,False
362,1997-12-31,12,3,1,49,46.0,2.49,1.3,0.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
363,1998-01-01,1,4,0,47,52.0,1.28,1.2,3.42,0,0,0,0,1,good,False,False,0.0,False,False,False,False
364,1998-01-02,1,5,0,51,56.0,1.15,1.8,5.81,0,0,1,0,1,good,False,True,0.0,False,False,False,False
365,1998-01-03,1,6,0,55,56.0,1.96,3.0,1.58,0,0,1,1,1,good,False,True,0.0,False,False,False,False
366,1998-01-04,1,7,0,55,50.0,2.73,3.4,3.04,0,0,0,1,0,good,False,False,0.0,False,False,False,False
367,1998-01-05,1,1,0,46,47.0,3.59,5.1,5.14,0,0,0,0,0,good,False,False,0.0,False,False,False,False
368,1998-01-06,1,2,0,45,47.0,4.71,2.2,2.5,0,0,1,0,1,good,False,True,0.0,False,False,False,False
369,1998-01-07,1,3,0,48,47.0,2.27,1.1,4.04,0,0,1,0,1,good,False,True,0.0,False,False,False,False
370,1998-01-08,1,4,0,51,59.0,1.09,3.1,8.04,0,0,1,0,1,good,False,True,0.0,False,False,False,False
371,1998-01-09,1,5,0,57,47.0,2.98,2.2,3.62,0,0,1,0,1,good,False,True,0.0,False,False,False,False
372,1998-01-10,1,6,0,51,38.0,2.17,2.0,4.45,0,0,1,1,1,good,False,True,0.0,False,False,False,False
373,1998-01-11,1,7,0,39,56.0,1.89,4.4,9.58,0,0,0,1,0,good,False,False,0.0,False,False,False,False
374,1998-01-12,1,1,0,54,50.0,4.15,1.5,2.22,0,0,0,0,0,good,False,False,0.0,False,False,False,False
375,1998-01-13,1,2,0,53,42.0,1.59,1.4,3.6,0,1,1,0,1,good,False,True,0.0,False,False,False,False
376,1998-01-14,1,3,0,47,13.0,1.43,0.0,5.4,0,0,1,0,1,good,False,True,0.0,False,False,False,False
377,1998-01-15,1,4,0,14,31.0,0.55,0.3,0.92,0,0,1,0,1,good,False,True,0.0,False,False,False,False
378,1998-01-16,1,5,0,29,15.0,0.18,0.4,2.92,0,0,1,0,1,good,False,True,0.0,False,False,False,False
379,1998-01-17,1,6,0,15,28.0,0.34,0.3,0.8,0,0,1,1,1,good,False,True,0.0,False,False,False,False
380,1998-01-18,1,7,1,27,25.0,0.38,0.4,4.31,0,0,0,1,0,good,False,False,0.0,False,False,False,False
381,1998-01-19,1,1,0,26,27.0,0.31,0.3,1.48,0,0,0,0,0,good,False,False,0.0,False,False,False,False
382,1998-01-20,1,2,0,28,35.0,0.41,3.5,2.14,0,0,1,0,1,good,False,True,0.0,False,False,False,False
383,1998-01-21,1,3,0,33,26.0,1.23,0.0,7.78,0,0,1,0,1,good,False,True,0.0,False,False,False,False
384,1998-01-22,1,4,0,29,37.0,1.46,0.6,5.05,0,0,1,0,1,good,False,True,0.0,False,False,False,False
385,1998-01-23,1,5,0,35,36.0,0.68,0.6,6.18,0,0,1,0,1,good,False,True,0.0,False,False,False,False
386,1998-01-24,1,6,0,35,63.0,0.68,0.1,6.18,0,0,1,1,0,good,False,True,0.0,False,False,False,False
387,1998-01-25,1,7,0,63,66.0,0.05,0.6,8.45,0,0,0,1,0,good,False,False,0.0,False,False,False,False
388,1998-01-26,1,1,0,70,61.0,0.94,0.0,6.9,0,0,0,0,0,good,False,False,0.0,False,False,False,False
389,1998-01-27,1,2,0,56,50.0,0.16,0.2,7.41,0,0,0,0,0,good,False,True,0.0,False,False,False,False
390,1998-01-28,1,3,0,53,71.0,0.21,0.3,8.52,0,1,1,0,0,good,False,True,0.5,False,False,True,False
391,1998-01-29,1,4,0,72,70.0,0.46,0.8,8.34,0,0,1,0,0,good,False,True,0.3,False,False,False,False
392,1998-01-30,1,5,0,70,60.0,0.84,0.6,5.75,0,0,1,0,0,good,False,True,0.0,False,False,False,False
393,1998-01-31,1,6,0,63,53.0,0.55,0.6,7.37,0,0,1,1,0,good,False,True,0.3,False,False,False,False
394,1998-02-01,2,7,0,51,58.0,0.69,1.0,6.24,0,0,0,1,0,good,False,False,0.8,False,False,True,False
395,1998-02-02,2,1,0,54,66.0,0.92,1.2,7.4,0,0,0,0,0,good,False,False,0.0,False,False,False,False
396,1998-02-03,2,2,0,63,65.0,1.19,1.6,6.28,0,0,1,0,1,good,False,True,0.0,False,False,False,False
397,1998-02-04,2,3,0,65,72.0,1.59,0.9,6.87,0,0,1,0,1,good,False,True,0.0,False,False,False,False
398,1998-02-05,2,4,0,68,48.0,0.99,0.7,7.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
399,1998-02-06,2,5,0,49,40.0,0.69,0.6,4.17,0,0,1,0,0,good,False,True,0.8,False,False,True,False
400,1998-02-07,2,6,0,42,41.0,0.47,0.8,6.84,0,0,1,1,0,good,False,True,0.8,False,False,True,False
401,1998-02-08,2,7,0,43,47.0,0.64,0.1,10.48,0,0,0,1,0,good,False,False,0.8,False,False,True,False
402,1998-02-09,2,1,0,45,48.0,0.16,0.3,7.4,0,0,0,0,0,good,False,False,0.5,False,False,False,False
403,1998-02-10,2,2,0,46,53.0,0.26,0.1,7.84,0,0,1,0,0,good,False,True,0.8,False,False,False,False
404,1998-02-11,2,3,0,49,74.0,0.14,0.2,8.22,0,0,1,0,0,good,False,True,0.5,False,False,True,False
405,1998-02-12,2,4,0,73,80.0,0.33,0.0,1.98,0,0,0,0,0,good,False,True,0.3,False,False,False,False
406,1998-02-13,2,5,0,74,71.0,0.0,0.3,5.08,0,1,0,0,0,good,False,True,0.0,False,False,False,False
407,1998-02-14,2,6,0,72,72.0,0.44,0.2,6.47,0,0,1,1,0,good,False,True,0.3,False,False,False,False
408,1998-02-15,2,7,1,72,70.0,0.16,0.1,5.25,0,0,0,1,0,good,False,False,0.0,False,False,False,False
409,1998-02-16,2,1,0,73,32.0,0.08,0.0,5.11,0,0,0,0,0,good,False,False,0.0,False,False,False,False
410,1998-02-17,2,2,0,33,34.0,0.04,0.0,1.9,0,0,1,0,1,good,False,True,0.0,False,False,False,False
411,1998-02-18,2,3,0,36,32.0,0.01,0.1,2.08,0,0,1,0,1,good,False,True,0.0,False,False,False,False
412,1998-02-19,2,4,0,30,31.0,0.09,0.4,3.94,0,0,1,0,1,good,False,True,0.0,False,False,False,False
413,1998-02-20,2,5,0,29,24.0,0.47,0.2,8.92,0,0,1,0,1,good,False,True,0.0,False,False,False,False
414,1998-02-21,2,6,0,26,28.0,0.22,0.4,7.71,0,0,1,1,1,good,False,True,0.0,False,False,False,False
415,1998-02-22,2,7,0,30,25.0,0.51,0.1,7.97,0,0,0,1,0,good,False,False,0.0,False,False,False,False
416,1998-02-23,2,1,0,28,27.0,0.21,0.6,9.07,0,0,0,0,0,good,False,False,0.0,False,False,False,False
417,1998-02-24,2,2,0,26,38.0,0.65,0.4,8.62,0,0,1,0,1,good,False,True,0.0,False,False,False,False
418,1998-02-25,2,3,0,35,36.0,0.59,18.6,10.2,0,0,1,0,1,good,False,True,0.0,False,False,False,False
419,1998-02-26,2,4,0,36,33.0,12.65,0.0,4.52,0,0,1,0,1,good,False,True,0.0,False,False,False,False
420,1998-02-27,2,5,0,31,36.0,1.15,1.0,6.75,0,0,1,0,1,good,False,True,0.0,False,False,False,False
421,1998-02-28,2,6,0,34,26.0,1.08,0.8,8.75,0,0,1,1,1,good,False,True,0.0,False,False,False,False
422,1998-03-01,3,7,0,27,24.0,0.87,0.3,7.35,0,1,0,1,0,good,False,False,0.0,False,False,False,False
423,1998-03-02,3,1,0,22,25.0,0.17,0.3,9.8,0,0,0,0,0,good,False,False,0.0,False,False,False,False
424,1998-03-03,3,2,0,23,21.0,0.44,0.1,8.8,0,0,1,0,1,good,False,True,0.0,False,False,False,False
425,1998-03-04,3,3,0,22,20.0,0.23,0.5,10.0,0,0,1,0,1,good,False,True,0.0,False,False,False,False
426,1998-03-05,3,4,0,21,20.0,0.48,0.5,9.77,0,0,1,0,1,good,False,True,0.0,False,False,False,False
427,1998-03-06,3,5,0,20,26.0,0.52,0.6,9.67,0,0,1,0,1,good,False,True,0.0,False,False,False,False
428,1998-03-07,3,6,0,26,28.0,0.42,0.3,10.24,0,0,1,1,1,good,False,True,0.0,False,False,False,False
429,1998-03-08,3,7,0,31,28.0,0.25,0.0,12.0,0,0,0,1,0,good,False,False,0.0,False,False,False,False
430,1998-03-09,3,1,0,28,30.0,0.02,0.5,9.98,0,0,0,0,0,good,False,False,0.0,False,False,False,False
431,1998-03-10,3,2,0,31,31.0,0.5,0.9,7.94,0,0,1,0,1,good,False,True,0.0,False,False,False,False
432,1998-03-11,3,3,0,28,29.0,0.73,0.1,7.47,0,0,1,0,1,good,False,True,0.0,False,False,False,False
433,1998-03-12,3,4,0,30,34.0,0.18,1.0,10.34,0,0,1,0,1,good,False,True,0.0,False,False,False,False
434,1998-03-13,3,5,0,35,40.0,0.79,1.1,6.97,0,0,1,0,1,good,False,True,0.0,False,False,False,False
435,1998-03-14,3,6,0,38,38.0,0.83,0.6,2.14,0,0,1,1,1,good,False,True,0.0,False,False,False,False
436,1998-03-15,3,7,0,36,41.0,0.47,0.5,7.82,0,0,0,1,0,good,False,False,0.0,False,False,False,False
437,1998-03-16,3,1,0,39,32.0,0.4,6.5,6.91,0,1,0,0,0,good,False,False,0.8,False,False,True,False
438,1998-03-17,3,2,0,36,53.0,2.13,2.2,5.31,0,0,1,0,1,good,False,True,0.0,False,False,False,False
439,1998-03-18,3,3,0,51,52.0,1.84,1.9,6.15,0,0,1,0,1,good,False,True,0.0,False,False,False,False
440,1998-03-19,3,4,0,51,57.0,2.1,0.7,8.01,0,0,1,0,1,good,False,True,0.0,False,False,False,False
441,1998-03-20,3,5,0,54,44.0,0.75,1.5,8.84,0,0,1,0,0,good,False,True,0.8,False,False,True,False
442,1998-03-21,3,6,0,46,51.0,1.5,0.1,6.58,0,0,1,1,1,good,False,True,0.0,False,False,False,False
443,1998-03-22,3,7,0,51,21.0,0.27,1.3,4.03,0,0,0,1,0,good,False,False,0.8,False,False,False,False
444,1998-03-23,3,1,0,22,19.0,1.99,0.0,5.52,0,0,0,0,0,good,False,False,0.0,False,False,False,False
445,1998-03-24,3,2,0,18,30.0,0.52,6.5,6.44,0,0,1,0,1,good,False,True,0.0,False,False,False,False
446,1998-03-25,3,3,0,27,35.0,2.11,0.0,5.88,0,0,1,0,1,good,False,True,0.0,False,False,False,False
447,1998-03-26,3,4,0,35,37.0,1.05,0.9,4.67,0,0,1,0,1,good,False,True,0.0,False,False,False,False
448,1998-03-27,3,5,0,39,35.0,0.28,3.4,6.34,0,0,1,0,1,good,False,True,0.8,False,False,False,False
449,1998-03-28,3,6,0,33,66.0,1.39,0.0,7.51,0,0,1,1,1,good,False,True,0.0,False,False,False,False
450,1998-03-29,3,7,0,60,29.0,0.0,0.8,9.51,0,0,0,1,0,good,False,False,0.0,False,False,False,False
451,1998-03-30,3,1,0,28,25.0,1.12,0.0,6.7,0,0,0,0,0,good,False,False,0.0,False,False,False,False
