,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind
420,1998-02-27,2,5,0,31,36.0,1.15,1.0,6.75
421,1998-02-28,2,6,0,34,26.0,1.08,0.8,8.75
422,1998-03-01,3,7,0,27,24.0,0.87,0.3,7.35
423,1998-03-02,3,1,0,22,25.0,0.17,0.3,9.8
424,1998-03-03,3,2,0,23,21.0,0.44,0.1,8.8
425,1998-03-04,3,3,0,22,20.0,0.23,0.5,10.0
426,1998-03-05,3,4,0,21,20.0,0.48,0.5,9.77
427,1998-03-06,3,5,0,20,26.0,0.52,0.6,9.67
428,1998-03-07,3,6,0,26,28.0,0.42,0.3,10.24
429,1998-03-08,3,7,0,31,28.0,0.25,0.0,12.0
430,1998-03-09,3,1,0,28,30.0,0.02,0.5,9.98
431,1998-03-10,3,2,0,31,31.0,0.5,0.9,7.94
432,1998-03-11,3,3,0,28,29.0,0.73,0.1,7.47
433,1998-03-12,3,4,0,30,34.0,0.18,1.0,10.34
434,1998-03-13,3,5,0,35,40.0,0.79,1.1,6.97
435,1998-03-14,3,6,0,38,38.0,0.83,0.6,2.14
436,1998-03-15,3,7,0,36,41.0,0.47,0.5,7.82
437,1998-03-16,3,1,0,39,32.0,0.4,6.5,6.91
438,1998-03-17,3,2,0,36,53.0,2.13,2.2,5.31
439,1998-03-18,3,3,0,51,52.0,1.84,1.9,6.15
440,1998-03-19,3,4,0,51,57.0,2.1,0.7,8.01
441,1998-03-20,3,5,0,54,44.0,0.75,1.5,8.84
442,1998-03-21,3,6,0,46,51.0,1.5,0.1,6.58
443,1998-03-22,3,7,0,51,21.0,0.27,1.3,4.03
444,1998-03-23,3,1,0,22,19.0,1.99,0.0,5.52
445,1998-03-24,3,2,0,18,30.0,0.52,6.5,6.44
446,1998-03-25,3,3,0,27,35.0,2.11,0.0,5.88
447,1998-03-26,3,4,0,35,37.0,1.05,0.9,4.67
448,1998-03-27,3,5,0,39,35.0,0.28,3.4,6.34
449,1998-03-28,3,6,0,33,66.0,1.39,0.0,7.51
450,1998-03-29,3,7,0,60,29.0,0.0,0.8,9.51
451,1998-03-30,3,1,0,28,25.0,1.12,0.0,6.7
452,1998-03-31,3,2,0,24,33.0,0.69,0.6,6.1
453,1998-04-01,4,3,0,31,29.0,0.66,0.8,5.87
454,1998-04-02,4,4,0,30,32.0,0.71,0.7,7.12
455,1998-04-03,4,5,0,29,22.0,0.82,0.8,7.62
456,1998-04-04,4,6,0,24,26.0,0.78,0.8,6.77
457,1998-04-05,4,7,0,28,22.0,0.86,0.6,7.34
458,1998-04-06,4,1,0,21,31.0,0.61,0.9,0.0
459,1998-04-07,4,2,0,30,27.0,0.95,0.7,8.38
460,1998-04-08,4,3,0,25,17.0,0.61,0.1,6.61
461,1998-04-09,4,4,0,16,15.0,0.18,0.1,8.68
462,1998-04-10,4,5,0,14,21.0,0.1,0.2,5.78
463,1998-04-11,4,6,0,19,18.0,0.17,0.6,8.74
464,1998-04-12,4,7,0,17,17.0,0.44,0.1,12.62
465,1998-04-13,4,1,0,17,38.0,0.13,0.9,8.54
466,1998-04-14,4,2,0,42,45.0,1.23,0.1,8.21
467,1998-04-15,4,3,0,43,56.0,0.35,0.4,5.12
468,1998-04-16,4,4,0,51,48.0,0.32,0.1,6.52
469,1998-04-17,4,5,0,47,48.0,0.11,0.0,3.94
470,1998-04-18,4,6,0,46,42.0,1.15,0.1,5.95
471,1998-04-19,4,7,0,45,37.0,0.1,0.5,5.37
472,1998-04-20,4,1,0,40,34.0,0.4,0.0,6.15
473,1998-04-21,4,2,0,35,32.0,1.4,0.0,8.58
474,1998-04-22,4,3,0,31,30.0,0.69,0.5,9.42
475,1998-04-23,4,4,0,28,28.0,0.6,0.8,9.34
476,1998-04-24,4,5,0,31,35.0,0.67,0.8,9.72
477,1998-04-25,4,6,0,32,25.0,0.69,0.4,10.97
478,1998-04-26,4,7,0,26,32.0,0.54,0.4,8.41
479,1998-04-27,4,1,0,34,25.0,0.52,0.1,9.15
480,1998-04-28,4,2,0,23,16.0,0.09,0.1,7.54
481,1998-04-29,4,3,0,18,10.0,0.13,0.0,1.32
482,1998-04-30,4,4,0,10,20.0,0.07,0.0,7.65
483,1998-05-01,5,5,0,19,10.0,0.05,0.1,4.71
484,1998-05-02,5,6,0,11,14.0,0.11,0.1,6.74
485,1998-05-03,5,7,0,15,9.0,0.14,0.1,5.25
486,1998-05-04,5,1,0,9,15.0,0.12,0.1,4.65
487,1998-05-05,5,2,0,16,23.0,0.15,0.0,1.94
488,1998-05-06,5,3,0,22,13.0,0.02,0.0,2.08
489,1998-05-07,5,4,0,13,19.0,0.0,0.0,5.21
490,1998-05-08,5,5,0,21,23.0,0.01,0.1,1.88
491,1998-05-09,5,6,0,22,26.0,0.09,0.3,11.48
492,1998-05-10,5,7,0,24,19.0,0.51,0.3,10.65
493,1998-05-11,5,1,0,20,27.0,0.25,0.0,11.07
494,1998-05-12,5,2,0,25,24.0,0.04,0.4,7.1
495,1998-05-13,5,3,0,23,19.0,0.71,0.1,11.07
496,1998-05-14,5,4,0,21,21.0,0.04,0.0,4.11
497,1998-05-15,5,5,0,20,16.0,0.0,0.0,7.52
498,1998-05-16,5,6,0,17,20.0,0.01,0.8,8.7
499,1998-05-17,5,7,0,22,27.0,1.12,0.0,7.84
500,1998-05-18,5,1,0,25,48.0,0.08,0.2,5.28
501,1998-05-19,5,2,0,48,39.0,0.26,1.5,3.02
502,1998-05-20,5,3,0,42,36.0,0.88,0.4,5.17
503,1998-05-21,5,4,0,33,32.0,0.25,0.6,1.4
504,1998-05-22,5,5,0,30,26.0,0.67,1.0,3.48
505,1998-05-23,5,6,0,25,61.0,0.82,0.0,3.65
506,1998-05-24,5,7,1,60,33.0,0.0,1.6,31.11
507,1998-05-25,5,1,0,35,37.0,0.8,2.0,6.57
508,1998-05-26,5,2,0,34,36.0,1.78,0.7,7.24
509,1998-05-27,5,3,0,35,31.0,0.37,0.2,2.61
510,1998-05-28,5,4,0,31,30.0,0.27,0.1,9.2
511,1998-05-29,5,5,0,31,29.0,0.11,1.1,1.67
512,1998-05-30,5,6,0,27,27.0,0.9,0.9,4.08
513,1998-05-31,5,7,0,25,32.0,0.74,0.7,7.14
514,1998-06-01,6,1,0,29,24.0,0.64,0.8,7.87
515,1998-06-02,6,2,0,24,36.0,0.77,1.8,2.61
516,1998-06-03,6,3,0,34,38.0,1.72,1.3,7.87
517,1998-06-04,6,4,0,37,27.0,1.42,0.6,8.44
518,1998-06-05,6,5,0,29,26.0,0.63,0.7,7.14
519,1998-06-06,6,6,0,27,40.0,0.68,0.4,5.07
520,1998-06-07,6,7,0,37,53.0,0.48,0.0,5.41
521,1998-06-08,6,1,0,51,39.0,1.47,1.0,9.17
522,1998-06-09,6,2,0,40,40.0,0.42,0.5,6.12
523,1998-06-10,6,3,0,37,37.0,0.39,0.9,6.38
524,1998-06-11,6,4,0,37,38.0,0.66,0.2,3.71
525,1998-06-12,6,5,0,40,51.0,0.27,0.4,4.97
526,1998-06-13,6,6,0,47,10.0,0.34,0.0,9.6
527,1998-06-14,6,7,0,10,11.0,0.0,0.0,4.98
528,1998-06-15,6,1,0,11,11.0,0.0,0.2,7.02
529,1998-06-16,6,2,0,12,8.0,0.32,0.0,10.47
530,1998-06-17,6,3,0,8,10.0,0.0,0.1,10.82
531,1998-06-18,6,4,0,10,29.0,0.05,0.7,4.0
532,1998-06-19,6,5,0,31,34.0,0.74,0.9,7.15
533,1998-06-20,6,6,0,32,30.0,0.81,0.7,7.94
534,1998-06-21,6,7,0,31,31.0,0.78,1.1,5.6
535,1998-06-22,6,1,0,32,31.0,1.03,1.0,8.08
536,1998-06-23,6,2,0,31,28.0,1.03,0.8,8.05
537,1998-06-24,6,3,0,29,29.0,0.85,0.8,5.31
538,1998-06-25,6,4,0,29,32.0,0.73,0.2,6.97
539,1998-06-26,6,5,0,33,35.0,0.17,0.1,10.01
540,1998-06-27,6,6,0,35,35.0,0.11,0.1,10.87
541,1998-06-28,6,7,0,36,34.0,0.16,0.4,8.5
542,1998-06-29,6,1,0,34,44.0,0.58,0.5,8.75
543,1998-06-30,6,2,0,43,18.0,0.41,0.3,5.88
544,1998-07-01,7,3,0,18,42.0,0.2,0.5,2.02
545,1998-07-02,7,4,1,38,39.0,0.43,0.1,2.27
546,1998-07-03,7,5,0,42,29.0,0.15,0.1,2.35
547,1998-07-04,7,6,0,28,37.0,0.05,0.2,2.11
548,1998-07-05,7,7,0,38,26.0,0.21,0.1,4.9
549,1998-07-06,7,1,0,29,34.0,0.07,0.4,2.47
550,1998-07-07,7,2,0,37,30.0,0.27,0.1,1.0
551,1998-07-08,7,3,0,32,29.0,1.07,0.4,4.77
552,1998-07-09,7,4,0,31,31.0,0.58,2.2,9.12
553,1998-07-10,7,5,0,32,39.0,1.48,1.0,3.91
554,1998-07-11,7,6,0,36,31.0,0.63,0.9,6.92
555,1998-07-12,7,7,0,29,29.0,0.85,1.3,5.15
556,1998-07-13,7,1,0,29,29.0,1.26,1.8,4.54
557,1998-07-14,7,2,0,28,76.0,1.78,0.8,3.98
558,1998-07-15,7,3,0,79,29.0,0.34,3.4,2.77
559,1998-07-16,7,4,0,32,40.0,1.41,0.2,6.75
560,1998-07-17,7,5,0,42,44.0,0.34,0.0,7.34
561,1998-07-18,7,6,0,48,44.0,0.0,0.2,9.28
562,1998-07-19,7,7,0,45,42.0,0.27,0.5,6.35
563,1998-07-20,7,1,0,40,14.0,0.5,0.0,6.34
564,1998-07-21,7,2,0,15,13.0,0.04,0.0,9.91
565,1998-07-22,7,3,0,13,15.0,0.04,0.0,9.48
566,1998-07-23,7,4,0,14,16.0,0.0,0.0,7.0
567,1998-07-24,7,5,0,17,16.0,0.0,0.4,6.81
568,1998-07-25,7,6,0,16,39.0,0.31,0.9,9.35
569,1998-07-26,7,7,0,37,42.0,0.67,0.4,3.52
570,1998-07-27,7,1,0,41,37.0,0.61,0.9,4.82
571,1998-07-28,7,2,0,36,34.0,0.85,0.9,5.98
572,1998-07-29,7,3,0,37,38.0,0.94,0.3,5.44
573,1998-07-30,7,4,0,38,42.0,0.32,2.0,5.0
574,1998-07-31,7,5,0,41,42.0,1.42,0.0,7.35
575,1998-08-01,8,6,0,41,41.0,0.3,0.3,5.84
576,1998-08-02,8,7,0,39,43.0,0.51,0.0,1.45
577,1998-08-03,8,1,0,42,32.0,0.04,0.1,7.08
578,1998-08-04,8,2,0,32,45.0,0.08,0.8,10.62
579,1998-08-05,8,3,0,48,49.0,0.64,0.1,5.1
580,1998-08-06,8,4,0,50,54.0,0.13,4.3,2.2
581,1998-08-07,8,5,0,53,59.0,2.19,0.0,8.84
582,1998-08-08,8,6,0,59,37.0,0.1,0.4,6.04
583,1998-08-09,8,7,0,37,45.0,0.34,0.0,6.71
584,1998-08-10,8,1,0,49,60.0,1.21,0.7,6.65
585,1998-08-11,8,2,0,55,31.0,0.25,0.1,7.11
586,1998-08-12,8,3,0,32,45.0,0.11,1.1,9.04
587,1998-08-13,8,4,0,44,43.0,1.23,1.4,7.37
588,1998-08-14,8,5,0,44,54.0,0.84,0.1,7.87
589,1998-08-15,8,6,0,53,39.0,0.0,0.4,4.8
590,1998-08-16,8,7,0,42,46.0,0.46,0.4,8.15
591,1998-08-17,8,1,0,44,54.0,0.49,0.7,7.34
592,1998-08-18,8,2,0,54,52.0,0.55,0.2,10.08
593,1998-08-19,8,3,0,53,38.0,1.62,0.2,6.64
594,1998-08-20,8,4,0,36,46.0,0.29,0.1,8.08
595,1998-08-21,8,5,0,42,47.0,0.05,0.0,8.64
596,1998-08-22,8,6,0,43,46.0,0.0,0.1,6.71
597,1998-08-23,8,7,0,51,56.0,0.06,3.1,4.42
598,1998-08-24,8,1,0,52,46.0,1.5,0.1,6.75
599,1998-08-25,8,2,0,45,42.0,0.22,0.1,5.95
600,1998-08-26,8,3,0,39,32.0,0.11,0.3,9.68
601,1998-08-27,8,4,0,31,33.0,0.29,0.0,2.1
602,1998-08-28,8,5,0,34,24.0,0.9,0.6,4.11
603,1998-08-29,8,6,0,25,38.0,0.52,0.4,5.81
604,1998-08-30,8,7,0,35,40.0,0.71,0.1,3.3
605,1998-08-31,8,1,0,44,41.0,0.11,0.7,11.3
606,1998-09-01,9,2,0,39,35.0,0.68,1.0,7.08
607,1998-09-02,9,3,0,34,41.0,0.9,0.0,4.11
608,1998-09-03,9,4,0,40,38.0,0.27,0.9,7.78
609,1998-09-04,9,5,0,37,28.0,0.79,0.5,6.91
610,1998-09-05,9,6,0,31,29.0,0.09,0.2,3.01
611,1998-09-06,9,7,1,32,36.0,0.16,0.3,2.58
612,1998-09-07,9,1,0,36,39.0,0.34,0.4,0.92
613,1998-09-08,9,2,0,41,40.0,0.38,0.3,4.31
614,1998-09-09,9,3,0,41,31.0,0.26,0.0,3.92
615,1998-09-10,9,4,0,31,33.0,0.02,0.1,4.82
616,1998-09-11,9,5,0,33,32.0,0.21,0.4,1.44
617,1998-09-12,9,6,0,33,32.0,0.53,0.3,7.3
618,1998-09-13,9,7,0,35,30.0,0.23,0.4,3.77
619,1998-09-14,9,1,0,29,32.0,0.47,0.7,3.06
620,1998-09-15,9,2,0,34,24.0,0.52,0.6,4.12
621,1998-09-16,9,3,0,23,23.0,0.72,0.4,7.77
622,1998-09-17,9,4,0,23,25.0,0.56,0.7,8.21
623,1998-09-18,9,5,0,24,26.0,0.52,0.2,7.25
624,1998-09-19,9,6,0,27,23.0,0.27,0.3,8.01
625,1998-09-20,9,7,0,22,27.0,0.3,0.3,9.98
626,1998-09-21,9,1,0,25,15.0,0.29,0.3,4.95
627,1998-09-22,9,2,0,15,19.0,0.36,0.3,0.7
628,1998-09-23,9,3,0,18,21.0,0.3,0.0,5.52
629,1998-09-24,9,4,0,22,42.0,0.01,0.2,2.97
630,1998-09-25,9,5,0,42,36.0,0.34,0.2,3.94
631,1998-09-26,9,6,0,39,53.0,0.16,3.3,4.57
632,1998-09-27,9,7,0,48,47.0,2.24,0.0,4.37
633,1998-09-28,9,1,0,45,23.0,1.48,0.1,3.92
634,1998-09-29,9,2,0,24,45.0,0.15,0.0,3.78
635,1998-09-30,9,3,0,43,15.0,2.59,0.0,8.68
636,1998-10-01,10,4,0,16,2.0,0.06,0.1,20.24
637,1998-10-02,10,5,0,2,35.0,0.17,0.2,4.45
638,1998-10-03,10,6,0,32,30.0,0.15,2.7,13.8
639,1998-10-04,10,7,0,31,9.0,1.17,0.2,1.84
640,1998-10-05,10,1,0,10,-1.0,0.04,0.0,9.87
641,1998-10-06,10,2,0,-1,9.0,0.0,0.2,1.84
642,1998-10-07,10,3,0,9,28.0,0.2,0.5,1.0
643,1998-10-08,10,4,0,29,24.0,0.46,0.0,2.5
644,1998-10-09,10,5,0,26,36.0,0.0,2.1,8.08
645,1998-10-10,10,6,0,36,25.0,1.74,0.7,3.87
646,1998-10-11,10,7,1,24,43.0,0.26,7.1,8.41
647,1998-10-12,10,1,0,42,29.0,4.97,0.0,10.3
648,1998-10-13,10,2,0,29,36.0,0.11,0.3,8.61
649,1998-10-14,10,3,0,35,14.0,0.35,0.0,11.8
650,1998-10-15,10,4,0,15,1.0,0.03,0.0,12.82
651,1998-10-16,10,5,0,1,19.0,0.03,0.1,1.24
652,1998-10-17,10,6,0,18,6.0,0.06,0.0,9.64
653,1998-10-18,10,7,0,7,22.0,0.0,0.0,0.41
654,1998-10-19,10,1,0,23,59.0,0.01,0.0,3.81
655,1998-10-20,10,2,0,60,58.0,0.0,0.0,3.61
656,1998-10-21,10,3,0,60,62.0,0.0,0.0,0.0
657,1998-10-22,10,4,0,60,40.0,0.0,0.0,10.63
658,1998-10-23,10,5,0,44,35.0,1.66,0.6,12.07
659,1998-10-24,10,6,0,37,30.0,0.42,0.1,6.3
660,1998-10-25,10,7,0,29,17.0,0.17,0.1,16.75
661,1998-10-26,10,1,0,18,1.0,0.1,0.0,3.24
662,1998-10-27,10,2,0,1,-4.0,0.0,0.0,5.85
663,1998-10-28,10,3,0,-4,31.0,0.03,1.4,15.85
664,1998-10-29,10,4,0,34,43.0,1.62,0.0,2.44
665,1998-10-30,10,5,0,41,40.0,0.0,0.0,4.02
666,1998-10-31,10,6,0,41,53.0,0.0,0.0,2.62
667,1998-11-01,11,7,0,52,52.0,0.0,0.0,1.67
668,1998-11-02,11,1,0,49,31.0,0.0,0.1,1.95
669,1998-11-03,11,2,0,31,39.0,0.06,0.0,1.84
670,1998-11-04,11,3,0,39,38.0,0.0,0.0,4.67
671,1998-11-05,11,4,0,36,38.0,0.0,0.0,7.31
672,1998-11-06,11,5,0,42,51.0,0.03,0.0,0.0
673,1998-11-07,11,6,0,53,37.0,0.01,0.0,1.52
674,1998-11-08,11,7,0,38,39.0,0.0,0.0,3.05
675,1998-11-09,11,1,0,43,51.0,0.0,1.6,2.4
676,1998-11-10,11,2,1,52,51.0,1.22,8.7,4.11
677,1998-11-11,11,3,0,53,54.0,4.93,0.0,0.0
678,1998-11-12,11,4,0,51,49.0,0.13,1.6,2.27
679,1998-11-13,11,5,0,54,52.0,1.04,0.0,4.65
680,1998-11-14,11,6,0,57,60.0,0.0,0.0,2.27
681,1998-11-15,11,7,0,56,47.0,0.0,0.0,2.31
682,1998-11-16,11,1,0,49,48.0,2.58,10.9,7.35
683,1998-11-17,11,2,0,47,49.0,4.13,1.0,4.5
684,1998-11-18,11,3,0,50,56.0,1.09,0.0,4.94
685,1998-11-19,11,4,0,54,59.0,0.21,0.0,6.24
686,1998-11-20,11,5,0,57,58.0,0.04,1.4,2.18
687,1998-11-21,11,6,0,54,50.0,1.39,0.3,5.37
688,1998-11-22,11,7,0,46,57.0,0.0,0.0,11.37
689,1998-11-23,11,1,0,55,52.0,0.0,0.1,1.54
690,1998-11-24,11,2,0,56,50.0,0.05,1.1,1.5
691,1998-11-25,11,3,1,50,3.0,0.86,0.0,5.32
692,1998-11-26,11,4,0,3,28.0,0.0,0.0,1.72
693,1998-11-27,11,5,0,29,5.0,0.02,0.2,3.48
694,1998-11-28,11,6,0,6,30.0,0.33,0.0,1.78
695,1998-11-29,11,7,0,29,22.0,0.01,0.0,6.7
696,1998-11-30,11,1,0,21,30.0,0.03,0.0,2.45
697,1998-12-01,12,2,0,28,36.0,0.0,0.2,3.47
698,1998-12-02,12,3,0,34,32.0,0.32,0.5,8.78
699,1998-12-03,12,4,0,30,36.0,0.4,0.5,7.04
700,1998-12-04,12,5,0,34,33.0,0.45,0.4,7.75
701,1998-12-05,12,6,0,34,57.0,0.45,4.5,7.75
702,1998-12-06,12,7,0,56,71.0,2.39,1.1,4.51
703,1998-12-07,12,1,0,67,47.0,1.55,1.5,7.05
704,1998-12-08,12,2,0,50,51.0,1.37,1.5,3.34
705,1998-12-09,12,3,0,49,73.0,1.66,1.1,4.31
706,1998-12-10,12,4,0,69,68.0,1.18,2.2,9.78
707,1998-12-11,12,5,0,67,54.0,1.97,2.2,5.85
708,1998-12-12,12,6,0,58,47.0,2.22,0.0,6.45
709,1998-12-13,12,7,0,50,52.0,0.49,0.3,4.84
710,1998-12-14,12,1,0,51,57.0,1.69,2.1,3.68
711,1998-12-15,12,2,0,59,58.0,1.6,2.1,6.1
712,1998-12-16,12,3,0,61,63.0,2.32,1.7,6.1
713,1998-12-17,12,4,0,66,51.0,1.58,1.9,7.77
714,1998-12-18,12,5,0,48,40.0,1.87,1.1,3.54
715,1998-12-19,12,6,0,42,42.0,1.1,1.5,4.77
716,1998-12-20,12,7,0,42,47.0,1.58,0.7,6.9
717,1998-12-21,12,1,0,44,48.0,0.73,1.0,4.91
718,1998-12-22,12,2,0,45,49.0,0.9,1.9,4.85
719,1998-12-23,12,3,0,48,74.0,1.82,0.0,5.1
720,1998-12-24,12,4,1,73,72.0,0.05,0.0,2.62
721,1998-12-25,12,5,0,73,69.0,0.0,0.0,1.54
722,1998-12-26,12,6,0,71,77.0,0.0,0.0,3.07
723,1998-12-27,12,7,0,70,74.0,0.0,0.0,2.6
724,1998-12-28,12,1,0,71,33.0,0.0,0.3,4.65
725,1998-12-29,12,2,0,32,40.0,0.24,0.5,6.02
726,1998-12-30,12,3,0,36,26.0,0.39,0.1,5.28
727,1998-12-31,12,4,1,26,20.0,0.2,0.2,6.27
728,1999-01-01,1,5,0,21,19.0,0.13,0.0,11.2
729,1999-01-02,1,6,0,20,20.0,0.01,0.0,11.21
730,1999-01-03,1,7,0,21,25.0,0.03,0.0,9.38
731,1999-01-04,1,1,0,24,16.0,0.0,0.1,11.27
732,1999-01-05,1,2,0,16,28.0,0.06,0.1,9.47
733,1999-01-06,1,3,0,26,28.0,0.14,0.1,11.17
734,1999-01-07,1,4,0,31,24.0,0.13,0.5,7.32
735,1999-01-08,1,5,0,22,22.0,0.36,0.2,12.71
736,1999-01-09,1,6,0,24,23.0,0.19,0.4,11.1
737,1999-01-10,1,7,0,22,15.0,0.4,0.0,11.74
738,1999-01-11,1,1,0,16,19.0,0.0,0.0,12.57
739,1999-01-12,1,2,0,20,17.0,0.04,0.0,10.51
740,1999-01-13,1,3,0,16,16.0,0.05,0.0,11.17
741,1999-01-14,1,4,0,16,12.0,0.01,0.0,7.7
742,1999-01-15,1,5,0,11,27.0,0.02,0.0,9.1
743,1999-01-16,1,6,0,29,35.0,0.0,0.0,7.45
744,1999-01-17,1,7,1,34,33.0,0.03,0.0,6.07
745,1999-01-18,1,1,0,30,34.0,0.0,0.0,9.48
746,1999-01-19,1,2,0,35,27.0,0.0,0.0,4.01
747,1999-01-20,1,3,0,30,34.0,0.0,0.0,6.17
748,1999-01-21,1,4,0,34,30.0,0.0,0.4,6.2
749,1999-01-22,1,5,0,29,30.0,0.32,0.1,9.3
750,1999-01-23,1,6,0,32,31.0,0.17,0.1,3.6
751,1999-01-24,1,7,0,31,32.0,0.12,0.2,9.88
752,1999-01-25,1,1,0,31,32.0,0.15,0.1,9.22
753,1999-01-26,1,2,0,34,53.0,0.05,1.6,6.31
754,1999-01-27,1,3,0,49,49.0,1.15,0.0,3.87
755,1999-01-28,1,4,0,49,52.0,0.3,1.9,3.52
756,1999-01-29,1,5,0,53,44.0,1.4,0.0,6.21
757,1999-01-30,1,6,0,46,53.0,0.03,1.0,4.24
758,1999-01-31,1,7,0,49,23.0,1.22,0.4,2.48
759,1999-02-01,2,1,0,21,13.0,0.32,0.7,5.27
760,1999-02-02,2,2,0,14,28.0,0.65,1.0,6.17
761,1999-02-03,2,3,0,26,33.0,1.13,0.0,7.44
762,1999-02-04,2,4,0,34,37.0,0.29,3.3,6.44
763,1999-02-05,2,5,0,36,31.0,1.53,1.0,6.84
764,1999-02-06,2,6,0,32,62.0,1.4,0.2,10.74
765,1999-02-07,2,7,0,60,26.0,0.0,2.2,10.58
766,1999-02-08,2,1,0,26,18.0,0.82,0.6,9.22
767,1999-02-09,2,2,0,18,21.0,0.54,0.5,6.11
768,1999-02-10,2,3,0,23,23.0,0.51,0.3,11.27
769,1999-02-11,2,4,0,24,21.0,0.3,0.7,10.68
770,1999-02-12,2,5,0,21,19.0,0.51,0.2,9.8
771,1999-02-13,2,6,0,17,21.0,0.3,0.2,7.62
772,1999-02-14,2,7,1,21,6.0,0.24,0.4,10.92
773,1999-02-15,2,1,0,7,22.0,0.37,0.0,0.0
774,1999-02-16,2,2,0,22,10.0,0.87,0.5,9.25
775,1999-02-17,2,3,0,9,-1.0,0.46,0.3,4.85
776,1999-02-18,2,4,0,-1,-8.0,0.31,0.1,9.84
777,1999-02-19,2,5,0,-7,5.0,0.1,0.0,5.2
778,1999-02-20,2,6,0,5,3.0,0.03,0.0,8.41
779,1999-02-21,2,7,0,3,2.0,0.02,0.0,11.48
780,1999-02-22,2,1,0,2,39.0,0.04,0.0,7.98
781,1999-02-23,2,2,0,43,41.0,0.0,0.0,5.97
782,1999-02-24,2,3,0,42,50.0,0.02,0.0,3.5
783,1999-02-25,2,4,0,49,48.0,1.33,0.0,3.67
784,1999-02-26,2,5,0,47,43.0,0.71,0.0,3.25
785,1999-02-27,2,6,0,45,42.0,0.01,0.1,4.22
786,1999-02-28,2,7,0,44,45.0,0.1,0.1,3.55
787,1999-03-01,3,1,0,41,30.0,0.18,0.1,5.01
788,1999-03-02,3,2,0,33,25.0,0.12,0.0,7.55
789,1999-03-03,3,3,0,28,28.0,0.03,0.1,9.5
790,1999-03-04,3,4,0,28,28.0,0.06,0.0,8.87
791,1999-03-05,3,5,0,29,32.0,0.04,0.2,10.21
792,1999-03-06,3,6,0,33,27.0,0.12,0.0,9.04
793,1999-03-07,3,7,0,26,34.0,0.0,0.1,8.68
794,1999-03-08,3,1,0,32,24.0,0.1,0.1,9.24
795,1999-03-09,3,2,0,26,17.0,0.2,0.1,12.5
796,1999-03-10,3,3,0,16,23.0,0.09,0.4,1.27
797,1999-03-11,3,4,0,22,21.0,0.33,0.0,12.58
798,1999-03-12,3,5,0,21,12.0,0.0,0.0,11.6
799,1999-03-13,3,6,0,11,23.0,0.03,0.3,5.87
800,1999-03-14,3,7,0,25,16.0,0.34,0.2,10.37
801,1999-03-15,3,1,0,17,26.0,0.21,0.1,9.31
802,1999-03-16,3,2,0,25,33.0,0.11,0.3,3.1
803,1999-03-17,3,3,0,30,21.0,0.45,0.1,3.08
804,1999-03-18,3,4,0,20,24.0,0.13,0.3,6.2
805,1999-03-19,3,5,0,23,25.0,0.26,0.0,0.77
806,1999-03-20,3,6,0,26,24.0,0.04,0.0,8.32
807,1999-03-21,3,7,0,25,19.0,0.04,0.0,7.34
808,1999-03-22,3,1,0,21,25.0,0.02,0.0,9.01
809,1999-03-23,3,2,0,27,21.0,0.03,0.0,7.05
810,1999-03-24,3,3,0,22,27.0,0.04,0.0,8.28
811,1999-03-25,3,4,0,26,26.0,0.02,0.0,9.05
812,1999-03-26,3,5,0,26,23.0,0.01,0.1,11.85
813,1999-03-27,3,6,0,22,16.0,0.07,0.1,8.32
814,1999-03-28,3,7,0,17,22.0,0.21,0.5,8.45
815,1999-03-29,3,1,0,21,46.0,0.48,0.0,3.54
816,1999-03-30,3,2,0,45,44.0,0.0,0.0,1.44
817,1999-03-31,3,3,0,41,41.0,0.0,0.1,3.42
818,1999-04-01,4,4,0,38,32.0,0.13,0.3,4.6
819,1999-04-02,4,5,0,31,24.0,0.39,0.3,5.87
820,1999-04-03,4,6,0,25,58.0,0.45,0.0,5.57
821,1999-04-04,4,7,0,60,32.0,0.0,0.0,43.85
822,1999-04-05,4,1,0,33,34.0,0.83,0.3,8.05
823,1999-04-06,4,2,0,35,36.0,0.34,0.0,9.38
824,1999-04-07,4,3,0,34,37.0,0.0,0.0,6.34
825,1999-04-08,4,4,0,35,36.0,0.0,0.0,4.98
826,1999-04-09,4,5,0,38,27.0,0.0,0.4,4.51
827,1999-04-10,4,6,0,27,25.0,0.31,0.6,6.57
828,1999-04-11,4,7,0,23,23.0,0.52,0.5,7.28
829,1999-04-12,4,1,0,24,24.0,0.77,0.3,10.52
830,1999-04-13,4,2,0,24,38.0,0.24,0.4,4.47
831,1999-04-14,4,3,0,35,35.0,0.59,0.2,9.08
832,1999-04-15,4,4,0,37,28.0,0.31,0.3,10.01
833,1999-04-16,4,5,0,26,24.0,0.35,0.4,10.5
834,1999-04-17,4,6,0,25,35.0,0.52,2.8,10.32
835,1999-04-18,4,7,0,34,48.0,1.21,1.4,6.58
836,1999-04-19,4,1,0,47,37.0,1.33,1.0,8.34
837,1999-04-20,4,2,0,41,42.0,0.97,0.6,4.27
838,1999-04-21,4,3,0,39,40.0,0.61,1.4,5.6
839,1999-04-22,4,4,0,38,39.0,1.4,1.0,2.88
840,1999-04-23,4,5,0,41,44.0,0.5,0.0,3.85
841,1999-04-24,4,6,0,45,9.0,1.45,0.2,5.88
