,Date,MOY,DOW,HolidayTomorrow,Temp,Temp_NextForecast,Precipitation,Prec_NextForecast,Wind,picnic,new_hat,hat,is_sick,WeekendTomorrow,naive_prediction
344,1997-12-13,12,6,0,33,31,0.12,0.8,18.64,0,0,1,0,1,0
345,1997-12-14,12,7,0,32,23,0.77,0,18.52,0,0,0,0,1,0
346,1997-12-15,12,1,0,24,10,0,0,5.15,0,0,0,0,0,1
347,1997-12-16,12,2,0,9,7,0,0,4.65,0,0,1,0,0,1
348,1997-12-17,12,3,0,8,35,0.05,1,12.25,0,0,1,0,0,1
349,1997-12-18,12,4,0,33,39,1.26,1.4,2.42,0,0,1,0,0,1
350,1997-12-19,12,5,0,41,40,1.16,0.6,4.5,0,0,1,0,0,1
351,1997-12-20,12,6,0,42,47,0.61,1.2,5.17,0,0,0,0,1,0
352,1997-12-21,12,7,0,52,47,1.13,1.4,3.64,0,0,0,0,1,0
353,1997-12-22,12,1,0,48,34,1.53,0.2,4.98,0,0,0,0,0,1
354,1997-12-23,12,2,0,35,41,0.12,0.5,3.81,0,0,1,0,0,1
355,1997-12-24,12,3,1,38,33,0.37,0.8,7.5,0,0,1,0,0,1
356,1997-12-25,12,4,0,34,43,0.79,1.6,7.78,0,0,0,0,0,1
357,1997-12-26,12,5,0,40,50,1.63,0.6,0,0,0,1,0,0,1
358,1997-12-27,12,6,0,51,34,0.69,0.2,1.75,0,0,0,0,1,0
359,1997-12-28,12,7,0,36,42,0.16,0,5.4,0,0,0,0,1,0
360,1997-12-29,12,1,0,43,49,0,0,3.8,0,0,0,0,0,1
361,1997-12-30,12,2,0,49,48,1.83,6.4,2.94,0,0,1,0,0,1
362,1997-12-31,12,3,1,49,49,2.49,1.3,0,0,0,1,0,0,1
363,1998-01-01,1,4,0,47,56,1.28,1.1,3.42,0,1,0,0,0,1
364,1998-01-02,1,5,0,51,56,1.15,1.9,5.81,0,0,1,0,0,1
365,1998-01-03,1,6,0,55,55,1.96,2.9,1.58,0,0,1,0,1,0
366,1998-01-04,1,7,0,55,49,2.73,3.5,3.04,0,0,0,0,1,0
367,1998-01-05,1,1,0,46,47,3.59,4.6,5.14,0,0,0,0,0,1
368,1998-01-06,1,2,0,45,44,4.71,2.1,2.5,0,0,1,0,0,1
369,1998-01-07,1,3,0,48,48,2.27,1.1,4.04,0,0,1,0,0,1
370,1998-01-08,1,4,0,51,62,1.09,3,8.04,0,0,1,0,0,1
371,1998-01-09,1,5,0,57,48,2.98,2.1,3.62,0,0,0,1,0,1
372,1998-01-10,1,6,0,51,42,2.17,1.9,4.45,0,0,0,1,1,0
373,1998-01-11,1,7,0,39,52,1.89,4.3,9.58,0,0,0,1,1,0
374,1998-01-12,1,1,0,54,49,4.15,1.7,2.22,0,0,0,1,0,0
375,1998-01-13,1,2,0,53,43,1.59,1.4,3.6,0,0,0,1,0,0
376,1998-01-14,1,3,0,47,14,1.43,0.1,5.4,0,0,0,1,0,0
377,1998-01-15,1,4,0,14,29,0.55,0.2,0.92,0,0,0,1,0,0
378,1998-01-16,1,5,0,29,16,0.18,0.3,2.92,0,0,0,1,0,0
379,1998-01-17,1,6,0,15,29,0.34,0.5,0.8,0,0,1,0,1,0
380,1998-01-18,1,7,1,27,26,0.38,0.2,4.31,0,0,0,0,1,0
381,1998-01-19,1,1,0,26,30,0.31,0.5,1.48,0,0,0,0,0,1
382,1998-01-20,1,2,0,28,31,0.41,0,2.14,0,1,1,0,0,1
383,1998-01-21,1,3,0,33,31,1.23,2.7,7.78,0,0,1,0,0,1
384,1998-01-22,1,4,0,29,35,1.46,0.7,5.05,0,0,1,0,0,1
385,1998-01-23,1,5,0,35,36,0.68,0.7,6.18,0,0,1,0,0,1
386,1998-01-24,1,6,0,35,63,0.68,0.1,6.18,0,0,1,0,1,0
387,1998-01-25,1,7,0,63,73,0.05,0,8.45,0,0,0,0,1,0
388,1998-01-26,1,1,0,70,56,0.94,0.2,6.9,0,0,0,0,0,1
389,1998-01-27,1,2,0,56,50,0.16,0.2,7.41,0,0,0,0,0,0
390,1998-01-28,1,3,0,53,78,0.21,0.4,8.52,0,0,1,0,0,1
391,1998-01-29,1,4,0,72,77,0.46,0.8,8.34,0,0,1,0,0,1
392,1998-01-30,1,5,0,70,61,0.84,0.6,5.75,0,0,1,0,0,1
393,1998-01-31,1,6,0,63,51,0.55,0.8,7.37,0,0,1,0,1,0
394,1998-02-01,2,7,0,51,58,0.69,0.8,6.24,0,0,0,0,1,0
395,1998-02-02,2,1,0,54,57,0.92,1.3,7.4,0,0,0,0,0,1
396,1998-02-03,2,2,0,63,71,1.19,1.6,6.28,0,0,1,0,0,1
397,1998-02-04,2,3,0,65,70,1.59,1.1,6.87,0,0,1,0,0,1
398,1998-02-05,2,4,0,68,47,0.99,0.8,7.2,0,0,1,0,0,1
399,1998-02-06,2,5,0,49,44,0.69,0.5,4.17,0,0,1,0,0,1
400,1998-02-07,2,6,0,42,46,0.47,0.5,6.84,0,0,0,0,1,0
401,1998-02-08,2,7,0,43,44,0.64,0.1,10.48,0,1,0,0,1,0
402,1998-02-09,2,1,0,45,44,0.16,0.3,7.4,0,0,0,0,0,1
403,1998-02-10,2,2,0,46,48,0.26,0.2,7.84,0,0,1,0,0,0
404,1998-02-11,2,3,0,49,77,0.14,0.3,8.22,0,0,1,0,0,1
405,1998-02-12,2,4,0,73,72,0.33,0,1.98,0,0,1,0,0,0
406,1998-02-13,2,5,0,74,65,0,0.3,5.08,0,0,0,0,0,1
407,1998-02-14,2,6,0,72,74,0.44,0.2,6.47,0,0,1,0,1,0
408,1998-02-15,2,7,1,72,79,0.16,0.1,5.25,0,0,0,0,1,0
409,1998-02-16,2,1,0,73,33,0.08,0.1,5.11,0,0,0,0,0,1
410,1998-02-17,2,2,0,33,39,0.04,0,1.9,0,0,1,0,0,1
411,1998-02-18,2,3,0,36,29,0.01,0.1,2.08,0,0,1,0,0,1
412,1998-02-19,2,4,0,30,26,0.09,0.5,3.94,0,0,1,0,0,1
413,1998-02-20,2,5,0,29,24,0.47,0.2,8.92,0,0,1,0,0,1
414,1998-02-21,2,6,0,26,32,0.22,0.6,7.71,0,0,1,0,1,0
415,1998-02-22,2,7,0,30,28,0.51,0.2,7.97,0,0,0,0,1,0
416,1998-02-23,2,1,0,28,25,0.21,0.7,9.07,0,0,0,0,0,1
417,1998-02-24,2,2,0,26,33,0.65,0.5,8.62,0,0,1,0,0,1
418,1998-02-25,2,3,0,35,38,0.59,19.1,10.2,0,0,1,0,0,1
419,1998-02-26,2,4,0,36,32,12.65,0.6,4.52,0,0,1,0,0,1
420,1998-02-27,2,5,0,31,35,1.15,1.1,6.75,0,0,1,0,0,1
421,1998-02-28,2,6,0,34,25,1.08,0.9,8.75,0,0,1,0,1,0
422,1998-03-01,3,7,0,27,23,0.87,0,7.35,0,0,0,0,1,0
423,1998-03-02,3,1,0,22,24,0.17,0.4,9.8,0,0,0,0,0,1
424,1998-03-03,3,2,0,23,23,0.44,0.2,8.8,0,0,1,0,0,1
425,1998-03-04,3,3,0,22,22,0.23,0.5,10,0,0,1,0,0,1
426,1998-03-05,3,4,0,21,22,0.48,0.7,9.77,0,0,1,0,0,1
427,1998-03-06,3,5,0,20,27,0.52,0.3,9.67,0,0,1,0,0,1
428,1998-03-07,3,6,0,26,29,0.42,0.3,10.24,0,0,1,0,1,0
429,1998-03-08,3,7,0,31,29,0.25,0,12,0,0,0,0,1,0
430,1998-03-09,3,1,0,28,28,0.02,0.4,9.98,0,0,0,0,0,1
431,1998-03-10,3,2,0,31,26,0.5,0.8,7.94,0,0,1,0,0,1
432,1998-03-11,3,3,0,28,29,0.73,0.2,7.47,0,0,1,0,0,1
433,1998-03-12,3,4,0,30,32,0.18,0.8,10.34,0,0,1,0,0,1
434,1998-03-13,3,5,0,35,35,0.79,0.7,6.97,0,0,1,0,0,1
435,1998-03-14,3,6,0,38,33,0.83,0.6,2.14,0,0,1,0,1,0
436,1998-03-15,3,7,0,36,40,0.47,0.5,7.82,0,0,0,0,1,0
437,1998-03-16,3,1,0,39,37,0.4,0.4,6.91,0,0,0,0,0,1
438,1998-03-17,3,2,0,36,50,2.13,3.5,5.31,0,0,1,0,0,1
439,1998-03-18,3,3,0,51,52,1.84,2.1,6.15,0,0,1,0,0,1
440,1998-03-19,3,4,0,51,59,2.1,0.8,8.01,0,0,1,0,0,1
441,1998-03-20,3,5,0,54,45,0.75,1.5,8.84,0,0,1,0,0,1
442,1998-03-21,3,6,0,46,51,1.5,0.5,6.58,0,0,1,0,1,0
443,1998-03-22,3,7,0,51,24,0.27,3.6,4.03,0,0,0,0,1,0
444,1998-03-23,3,1,0,22,17,1.99,0.2,5.52,0,0,0,0,0,1
445,1998-03-24,3,2,0,18,25,0.52,0.4,6.44,0,0,1,0,0,1
446,1998-03-25,3,3,0,27,34,2.11,0,5.88,0,0,1,0,0,1
447,1998-03-26,3,4,0,35,41,1.05,0,4.67,0,0,1,0,0,1
448,1998-03-27,3,5,0,39,31,0.28,1.7,6.34,0,0,0,0,0,1
449,1998-03-28,3,6,0,33,64,1.39,0,7.51,0,0,1,0,1,0
450,1998-03-29,3,7,0,60,30,0,2.4,9.51,0,0,0,0,1,0
451,1998-03-30,3,1,0,28,23,1.12,0.7,6.7,0,0,0,0,0,1
452,1998-03-31,3,2,0,24,29,0.69,0.7,6.1,0,0,1,0,0,1
453,1998-04-01,4,3,0,31,28,0.66,0.7,5.87,0,0,1,0,0,1
454,1998-04-02,4,4,0,30,29,0.71,0.8,7.12,0,0,1,0,0,1
455,1998-04-03,4,5,0,29,22,0.82,0.8,7.62,0,0,1,0,0,1
456,1998-04-04,4,6,0,24,27,0.78,0.9,6.77,0,0,1,0,1,0
457,1998-04-05,4,7,0,28,22,0.86,0.6,7.34,1,0,1,0,1,0
458,1998-04-06,4,1,0,21,28,0.61,0.9,0,0,0,0,0,0,1
459,1998-04-07,4,2,0,30,25,0.95,0.6,8.38,0,0,1,0,0,1
460,1998-04-08,4,3,0,25,16,0.61,0.1,6.61,0,0,1,0,0,1
461,1998-04-09,4,4,0,16,15,0.18,0.1,8.68,0,0,1,0,0,1
462,1998-04-10,4,5,0,14,18,0.1,0.2,5.78,0,0,1,0,0,1
463,1998-04-11,4,6,0,19,18,0.17,0.4,8.74,0,0,1,0,1,0
464,1998-04-12,4,7,0,17,17,0.44,0.1,12.62,0,0,0,0,1,0
465,1998-04-13,4,1,0,17,44,0.13,1.5,8.54,0,0,0,0,0,1
466,1998-04-14,4,2,0,42,46,1.23,1.1,8.21,0,0,1,0,0,1
467,1998-04-15,4,3,0,43,47,0.35,0.4,5.12,0,0,1,0,0,1
468,1998-04-16,4,4,0,51,44,0.32,0.1,6.52,0,0,1,0,0,1
469,1998-04-17,4,5,0,47,48,0.11,2.4,3.94,0,0,1,0,0,1
470,1998-04-18,4,6,0,46,42,1.15,0,5.95,0,0,1,0,1,0
471,1998-04-19,4,7,0,45,36,0.1,0.4,5.37,0,1,0,0,1,0
472,1998-04-20,4,1,0,40,36,0.4,1.8,6.15,1,0,1,0,0,1
473,1998-04-21,4,2,0,35,30,1.4,0,8.58,0,0,1,0,0,1
474,1998-04-22,4,3,0,31,27,0.69,0.8,9.42,0,0,1,0,0,1
475,1998-04-23,4,4,0,28,28,0.6,0.4,9.34,0,0,1,0,0,1
476,1998-04-24,4,5,0,31,30,0.67,1,9.72,0,0,1,0,0,1
477,1998-04-25,4,6,0,32,24,0.69,0.6,10.97,0,0,1,0,1,0
478,1998-04-26,4,7,0,26,32,0.54,0.5,8.41,0,0,0,0,1,0
479,1998-04-27,4,1,0,34,24,0.52,0.1,9.15,0,0,0,0,0,1
480,1998-04-28,4,2,0,23,18,0.09,0.1,7.54,0,0,1,0,0,1
481,1998-04-29,4,3,0,18,9,0.13,0.1,1.32,0,0,1,0,0,1
482,1998-04-30,4,4,0,10,20,0.07,0,7.65,0,0,1,0,0,1
483,1998-05-01,5,5,0,19,11,0.05,0.2,4.71,0,0,1,0,0,1
484,1998-05-02,5,6,0,11,14,0.11,0.1,6.74,0,0,1,0,1,0
485,1998-05-03,5,7,0,15,10,0.14,0.2,5.25,1,0,1,0,1,0
486,1998-05-04,5,1,0,9,16,0.12,0.2,4.65,1,0,1,0,0,1
487,1998-05-05,5,2,0,16,23,0.15,0,1.94,0,0,1,0,0,1
488,1998-05-06,5,3,0,22,12,0.02,0,2.08,0,0,1,0,0,1
489,1998-05-07,5,4,0,13,19,0,0,5.21,0,1,1,0,0,1
490,1998-05-08,5,5,0,21,20,0.01,0.1,1.88,0,0,1,0,0,1
491,1998-05-09,5,6,0,22,22,0.09,0.6,11.48,0,0,1,0,1,0
492,1998-05-10,5,7,0,24,21,0.51,0.2,10.65,0,0,0,0,1,0
493,1998-05-11,5,1,0,20,24,0.25,0,11.07,0,0,0,0,0,1
494,1998-05-12,5,2,0,25,25,0.04,0.8,7.1,0,0,1,0,0,1
495,1998-05-13,5,3,0,23,23,0.71,0.1,11.07,0,0,1,0,0,1
496,1998-05-14,5,4,0,21,22,0.04,0,4.11,0,0,1,0,0,1
497,1998-05-15,5,5,0,20,17,0,0,7.52,0,0,1,0,0,1
498,1998-05-16,5,6,0,17,20,0.01,3.2,8.7,0,0,1,0,1,0
499,1998-05-17,5,7,0,22,27,1.12,0,7.84,1,0,1,0,1,0
500,1998-05-18,5,1,0,25,50,0.08,0.2,5.28,0,0,0,0,0,1
501,1998-05-19,5,2,0,48,44,0.26,0,3.02,0,0,1,0,0,1
502,1998-05-20,5,3,0,42,35,0.88,0.9,5.17,0,0,1,0,0,1
503,1998-05-21,5,4,0,33,28,0.25,0.8,1.4,0,0,1,0,0,1
504,1998-05-22,5,5,0,30,24,0.67,0.8,3.48,0,0,1,0,0,1
505,1998-05-23,5,6,0,25,66,0.82,0,3.65,0,0,1,0,1,0
506,1998-05-24,5,7,1,60,32,0,0,31.11,0,0,0,0,1,0
507,1998-05-25,5,1,0,35,35,0.8,1.2,6.57,0,0,0,0,0,1
508,1998-05-26,5,2,0,34,38,1.78,0.8,7.24,0,0,1,0,0,1
509,1998-05-27,5,3,0,35,32,0.37,0.3,2.61,0,0,1,0,0,1
510,1998-05-28,5,4,0,31,31,0.27,0.1,9.2,0,0,1,0,0,1
511,1998-05-29,5,5,0,31,28,0.11,0,1.67,0,0,1,0,0,1
512,1998-05-30,5,6,0,27,25,0.9,0.5,4.08,0,0,1,0,1,0
513,1998-05-31,5,7,0,25,32,0.74,0.6,7.14,1,0,1,0,1,0
514,1998-06-01,6,1,0,29,22,0.64,0.7,7.87,1,0,1,0,0,1
515,1998-06-02,6,2,0,24,37,0.77,1.8,2.61,0,0,1,0,0,1
516,1998-06-03,6,3,0,34,37,1.72,1.4,7.87,0,0,1,0,0,1
517,1998-06-04,6,4,0,37,30,1.42,0.7,8.44,0,0,1,0,0,1
518,1998-06-05,6,5,0,29,28,0.63,0.7,7.14,0,0,1,0,0,1
519,1998-06-06,6,6,0,27,37,0.68,0.5,5.07,0,0,1,0,1,0
520,1998-06-07,6,7,0,37,50,0.48,0,5.41,0,0,0,0,1,0
521,1998-06-08,6,1,0,51,39,1.47,0,9.17,0,0,0,0,0,1
522,1998-06-09,6,2,0,40,34,0.42,0.3,6.12,0,0,1,0,0,1
523,1998-06-10,6,3,0,37,37,0.39,0.9,6.38,0,0,1,0,0,1
524,1998-06-11,6,4,0,37,42,0.66,0.2,3.71,0,0,1,0,0,1
525,1998-06-12,6,5,0,40,45,0.27,0.4,4.97,0,0,0,0,0,1
526,1998-06-13,6,6,0,47,10,0.34,0,9.6,0,0,1,0,1,0
527,1998-06-14,6,7,0,10,12,0,0,4.98,1,0,1,0,1,0
528,1998-06-15,6,1,0,11,11,0,0.2,7.02,1,0,1,0,0,1
529,1998-06-16,6,2,0,12,8,0.32,0,10.47,0,0,1,0,0,1
530,1998-06-17,6,3,0,8,11,0,0,10.82,0,0,1,0,0,1
531,1998-06-18,6,4,0,10,29,0.05,0.6,4,0,0,1,0,0,1
532,1998-06-19,6,5,0,31,33,0.74,0.6,7.15,0,0,1,0,0,1
533,1998-06-20,6,6,0,32,33,0.81,0.8,7.94,0,0,1,0,1,0
534,1998-06-21,6,7,0,31,30,0.78,1,5.6,0,0,0,0,1,0
535,1998-06-22,6,1,0,32,30,1.03,0.9,8.08,0,0,0,0,0,1
536,1998-06-23,6,2,0,31,31,1.03,0.9,8.05,0,0,1,0,0,1
537,1998-06-24,6,3,0,29,29,0.85,0.8,5.31,0,0,1,0,0,1
538,1998-06-25,6,4,0,29,30,0.73,0.2,6.97,0,0,1,0,0,1
539,1998-06-26,6,5,0,33,33,0.17,0.1,10.01,0,0,1,0,0,1
540,1998-06-27,6,6,0,35,39,0.11,0.1,10.87,0,0,1,0,1,0
541,1998-06-28,6,7,0,36,36,0.16,0.7,8.5,1,0,1,0,1,0
542,1998-06-29,6,1,0,34,45,0.58,0.3,8.75,1,0,1,0,0,1
543,1998-06-30,6,2,0,43,19,0.41,0.2,5.88,0,0,0,0,0,1
544,1998-07-01,7,3,0,18,41,0.2,0.5,2.02,0,0,1,0,0,1
545,1998-07-02,7,4,1,38,39,0.43,0.2,2.27,0,0,1,0,0,1
546,1998-07-03,7,5,0,42,30,0.15,0.1,2.35,1,0,1,0,0,1
547,1998-07-04,7,6,0,28,35,0.05,0.3,2.11,0,0,1,0,1,0
548,1998-07-05,7,7,0,38,26,0.21,0,4.9,0,0,0,0,1,0
549,1998-07-06,7,1,0,29,34,0.07,0.2,2.47,0,0,0,0,0,1
550,1998-07-07,7,2,0,37,30,0.27,0,1,0,0,1,0,0,1
551,1998-07-08,7,3,0,32,32,1.07,0,4.77,0,0,1,0,0,1
552,1998-07-09,7,4,0,31,29,0.58,1.8,9.12,0,0,1,0,0,1
553,1998-07-10,7,5,0,32,39,1.48,0.9,3.91,0,0,1,0,0,1
554,1998-07-11,7,6,0,36,28,0.63,0.9,6.92,0,0,1,0,1,0
555,1998-07-12,7,7,0,29,28,0.85,1.2,5.15,1,0,1,0,1,0
556,1998-07-13,7,1,0,29,30,1.26,1.6,4.54,1,0,1,0,0,1
557,1998-07-14,7,2,0,28,81,1.78,1.3,3.98,0,0,1,0,0,1
558,1998-07-15,7,3,0,79,31,0.34,0,2.77,0,0,0,0,0,1
559,1998-07-16,7,4,0,32,39,1.41,0,6.75,0,0,1,0,0,1
560,1998-07-17,7,5,0,42,44,0.34,0,7.34,0,0,1,0,0,1
561,1998-07-18,7,6,0,48,44,0,0.2,9.28,0,0,1,0,1,0
562,1998-07-19,7,7,0,45,42,0.27,0.3,6.35,0,0,0,0,1,0
563,1998-07-20,7,1,0,40,14,0.5,0.1,6.34,0,0,0,0,0,1
564,1998-07-21,7,2,0,15,14,0.04,0,9.91,0,0,1,0,0,1
565,1998-07-22,7,3,0,13,14,0.04,0,9.48,0,1,1,0,0,1
566,1998-07-23,7,4,0,14,19,0,0,7,0,0,1,0,0,1
567,1998-07-24,7,5,0,17,15,0,0.2,6.81,0,0,1,0,0,1
568,1998-07-25,7,6,0,16,39,0.31,0.7,9.35,0,0,1,0,1,0
569,1998-07-26,7,7,0,37,45,0.67,0.4,3.52,1,0,1,0,1,0
570,1998-07-27,7,1,0,41,37,0.61,0.9,4.82,1,0,1,0,0,1
571,1998-07-28,7,2,0,36,39,0.85,0.9,5.98,0,0,1,0,0,1
572,1998-07-29,7,3,0,37,36,0.94,0.7,5.44,0,0,1,0,0,1
573,1998-07-30,7,4,0,38,42,0.32,3.5,5,0,0,1,0,0,1
574,1998-07-31,7,5,0,41,41,1.42,0.2,7.35,0,0,1,0,0,1
575,1998-08-01,8,6,0,41,39,0.3,0.5,5.84,0,0,1,0,1,0
576,1998-08-02,8,7,0,39,42,0.51,0,1.45,0,0,0,0,1,0
577,1998-08-03,8,1,0,42,30,0.04,0.1,7.08,0,0,0,0,0,1
578,1998-08-04,8,2,0,32,47,0.08,0.8,10.62,0,0,1,0,0,1
579,1998-08-05,8,3,0,48,52,0.64,0.2,5.1,0,0,1,0,0,1
580,1998-08-06,8,4,0,50,53,0.13,5.4,2.2,0,0,0,0,0,1
581,1998-08-07,8,5,0,53,62,2.19,0,8.84,0,0,1,0,0,1
582,1998-08-08,8,6,0,59,37,0.1,0.3,6.04,0,0,0,0,1,0
583,1998-08-09,8,7,0,37,53,0.34,0.5,6.71,1,0,1,0,1,0
584,1998-08-10,8,1,0,49,51,1.21,0,6.65,1,0,1,0,0,1
585,1998-08-11,8,2,0,55,33,0.25,0.1,7.11,0,0,0,0,0,1
586,1998-08-12,8,3,0,32,45,0.11,2.1,9.04,0,0,1,0,0,1
587,1998-08-13,8,4,0,44,45,1.23,0,7.37,0,0,1,0,0,1
588,1998-08-14,8,5,0,44,55,0.84,0,7.87,0,0,1,0,0,1
589,1998-08-15,8,6,0,53,43,0,0.4,4.8,0,0,1,0,1,0
590,1998-08-16,8,7,0,42,45,0.46,0.6,8.15,0,0,0,0,1,0
591,1998-08-17,8,1,0,44,53,0.49,0.3,7.34,0,0,0,0,0,1
592,1998-08-18,8,2,0,54,56,0.55,4.2,10.08,0,0,0,1,0,1
593,1998-08-19,8,3,0,53,34,1.62,0,6.64,0,0,0,1,0,0
594,1998-08-20,8,4,0,36,45,0.29,0.1,8.08,0,0,0,1,0,0
595,1998-08-21,8,5,0,42,46,0.05,0,8.64,0,0,0,1,0,0
596,1998-08-22,8,6,0,43,50,0,0.1,6.71,0,0,0,1,1,0
597,1998-08-23,8,7,0,51,53,0.06,2.8,4.42,0,0,0,1,1,0
598,1998-08-24,8,1,0,52,45,1.5,0,6.75,0,0,0,1,0,0
599,1998-08-25,8,2,0,45,37,0.22,0.1,5.95,0,0,0,1,0,0
600,1998-08-26,8,3,0,39,33,0.11,0.3,9.68,0,0,0,1,0,0
601,1998-08-27,8,4,0,31,34,0.29,2.7,2.1,0,0,1,0,0,0
602,1998-08-28,8,5,0,34,23,0.9,0.3,4.11,0,0,1,0,0,1
603,1998-08-29,8,6,0,25,34,0.52,0.6,5.81,0,0,1,0,1,0
604,1998-08-30,8,7,0,35,41,0.71,0.1,3.3,1,0,1,0,1,0
605,1998-08-31,8,1,0,44,42,0.11,0.8,11.3,1,0,0,0,0,1
606,1998-09-01,9,2,0,39,34,0.68,1.1,7.08,0,0,1,0,0,1
607,1998-09-02,9,3,0,34,36,0.9,0,4.11,0,0,1,0,0,1
608,1998-09-03,9,4,0,40,37,0.27,0.8,7.78,0,0,1,0,0,1
609,1998-09-04,9,5,0,37,34,0.79,0.1,6.91,0,0,1,0,0,1
610,1998-09-05,9,6,0,31,30,0.09,0.2,3.01,0,0,1,0,1,0
611,1998-09-06,9,7,1,32,39,0.16,0.3,2.58,0,0,0,0,1,0
612,1998-09-07,9,1,0,36,45,0.34,0.3,0.92,0,0,0,0,0,1
613,1998-09-08,9,2,0,41,40,0.38,0.2,4.31,0,0,1,0,0,1
614,1998-09-09,9,3,0,41,29,0.26,0,3.92,0,0,1,0,0,1
615,1998-09-10,9,4,0,31,36,0.02,0.2,4.82,0,0,1,0,0,1
616,1998-09-11,9,5,0,33,33,0.21,0.5,1.44,0,0,1,0,0,1
617,1998-09-12,9,6,0,33,32,0.53,0.3,7.3,0,0,1,0,1,0
618,1998-09-13,9,7,0,35,29,0.23,0.5,3.77,0,0,0,0,1,0
619,1998-09-14,9,1,0,29,34,0.47,0.5,3.06,1,0,1,0,0,1
620,1998-09-15,9,2,0,34,21,0.52,0.6,4.12,0,0,1,0,0,1
621,1998-09-16,9,3,0,23,22,0.72,0.5,7.77,0,0,1,0,0,1
622,1998-09-17,9,4,0,23,24,0.56,0.5,8.21,0,0,1,0,0,1
623,1998-09-18,9,5,0,24,26,0.52,0.2,7.25,0,0,1,0,0,1
624,1998-09-19,9,6,0,27,24,0.27,0.4,8.01,0,0,1,0,1,0
625,1998-09-20,9,7,0,22,23,0.3,0.2,9.98,0,0,0,0,1,0
626,1998-09-21,9,1,0,25,14,0.29,0.4,4.95,0,1,0,0,0,1
627,1998-09-22,9,2,0,15,18,0.36,0.3,0.7,0,0,1,0,0,1
628,1998-09-23,9,3,0,18,23,0.3,0,5.52,0,0,1,0,0,1
629,1998-09-24,9,4,0,22,38,0.01,0.4,2.97,0,0,1,0,0,1
630,1998-09-25,9,5,0,42,40,0.34,0.2,3.94,0,0,1,0,0,1
631,1998-09-26,9,6,0,39,50,0.16,4.6,4.57,0,0,1,0,1,0
632,1998-09-27,9,7,0,48,43,2.24,0.6,4.37,1,0,1,0,1,0
633,1998-09-28,9,1,0,45,23,1.48,0.4,3.92,1,0,1,0,0,1
634,1998-09-29,9,2,0,24,46,0.15,0,3.78,0,0,0,1,0,1
635,1998-09-30,9,3,0,43,15,2.59,0,8.68,0,0,0,1,0,0
636,1998-10-01,10,4,0,16,2,0.06,0.1,20.24,0,0,0,1,0,0
637,1998-10-02,10,5,0,2,35,0.17,0.1,4.45,0,0,0,1,0,0
638,1998-10-03,10,6,0,32,33,0.15,1.8,13.8,0,0,0,1,1,0
639,1998-10-04,10,7,0,31,9,1.17,0.1,1.84,0,0,0,1,1,0
640,1998-10-05,10,1,0,10,-1,0.04,0,9.87,0,0,0,1,0,0
641,1998-10-06,10,2,0,-1,9,0,0.2,1.84,0,0,1,0,0,0
642,1998-10-07,10,3,0,9,31,0.2,0.5,1,0,1,1,0,0,1
643,1998-10-08,10,4,0,29,26,0.46,0,2.5,0,0,1,0,0,1
644,1998-10-09,10,5,0,26,39,0,0,8.08,0,0,1,0,0,1
645,1998-10-10,10,6,0,36,25,1.74,0.1,3.87,0,0,1,0,1,0
646,1998-10-11,10,7,1,24,45,0.26,6.9,8.41,0,0,0,0,1,0
647,1998-10-12,10,1,0,42,31,4.97,0,10.3,0,0,0,0,0,1
648,1998-10-13,10,2,0,29,36,0.11,0.4,8.61,0,0,1,0,0,1
649,1998-10-14,10,3,0,35,16,0.35,0,11.8,0,0,1,0,0,1
650,1998-10-15,10,4,0,15,1,0.03,0,12.82,0,0,1,0,0,1
651,1998-10-16,10,5,0,1,19,0.03,0.1,1.24,0,0,1,0,0,1
652,1998-10-17,10,6,0,18,7,0.06,0,9.64,0,0,1,0,1,0
653,1998-10-18,10,7,0,7,25,0,0,0.41,0,0,0,0,1,0
654,1998-10-19,10,1,0,23,60,0.01,0,3.81,1,0,1,0,0,0
655,1998-10-20,10,2,0,60,61,0,0,3.61,0,0,0,0,0,0
656,1998-10-21,10,3,0,60,59,0,0,0,0,0,0,0,0,1
657,1998-10-22,10,4,0,60,44,0,0.5,10.63,0,0,0,0,0,1
658,1998-10-23,10,5,0,44,34,1.66,0.9,12.07,0,0,1,0,0,1
659,1998-10-24,10,6,0,37,27,0.42,0.1,6.3,0,0,1,0,1,0
660,1998-10-25,10,7,0,29,19,0.17,0.1,16.75,0,0,0,0,1,0
661,1998-10-26,10,1,0,18,1,0.1,0,3.24,0,0,0,0,0,1
662,1998-10-27,10,2,0,1,-4,0,0,5.85,0,0,1,0,0,1
663,1998-10-28,10,3,0,-4,32,0.03,0,15.85,0,0,1,0,0,1
664,1998-10-29,10,4,0,34,42,1.62,0.3,2.44,0,0,1,0,0,1
665,1998-10-30,10,5,0,41,41,0,0,4.02,0,0,0,0,0,0
666,1998-10-31,10,6,0,41,56,0,0,2.62,0,0,0,0,1,0
667,1998-11-01,11,7,0,52,51,0,0,1.67,0,0,0,0,1,0
668,1998-11-02,11,1,0,49,33,0,0.1,1.95,0,0,0,0,0,1
669,1998-11-03,11,2,0,31,36,0.06,0,1.84,0,0,1,0,0,1
670,1998-11-04,11,3,0,39,34,0,0,4.67,0,0,1,0,0,1
671,1998-11-05,11,4,0,36,44,0,0,7.31,0,0,1,0,0,1
672,1998-11-06,11,5,0,42,51,0.03,0,0,0,0,0,0,0,1
